date,ZOMATO,ACI,ADANIENT,ADANIPORTS,AEROFLEX,AETHER,AVALON,AXISBANK,BAJFINANCE,BANDHANBNK,BHEL,CASTROLIND,CDSL,CLEAN,COALINDIA,DATAPATTNS,DCXINDIA,DMART,FEDERALBNK,HAL,HAPPSTMNDS,HDFCBANK,HFCL,IDFCFIRSTB,IEX,INDIGO,INOXINDIA,IRCTC,IREDA,IRFC,JIOFIN,KELLTONTEC,KOTAKBANK,LATENTVIEW,MAZDOCK,MCX,MTARTECH,NEWGEN,PPL,PREMIERENE,PRINCEPIPE,RTNPOWER,RVNL,SBICARD,SBIN,SONACOMS,SPANDANA,SWIGGY,SYNGENE,TATACONSUM,TATAELXSI,TATAPOWER,UJJIVANSFB,VBL,VINCOFE,WAAREERTL,WHIRLPOOL
2024-02-21,158.65,759.15,3223.2,1291.0,148.1,860.4,504.25,1084.2,6688.8,200.55,221.9,201.95,1799.6,1465.6,432.95,2060.45,318.35,3835.75,153.75,2948.05,826.0,1439.15,112.2,80.95,144.3,3095.65,1113.85,925.75,166.3,154.2,290.1,97.7,1746.1,501.85,2078.35,3653.95,1904.7,760.0,426.3,,588.9,,260.35,739.25,771.5,612.3,993.95,,747.9,1160.75,7746.2,375.45,54.3,1464.2,,,1258.8
2024-02-22,162.1,746.25,3263.05,1310.95,148.0,860.25,501.55,1100.9,6674.95,203.65,228.5,204.7,1824.65,1452.0,445.15,2239.05,322.45,3851.45,153.6,3005.65,822.5,1419.55,115.15,81.15,144.85,3128.3,1155.6,935.65,167.8,152.2,302.85,98.1,1724.75,508.9,2059.3,3668.0,2016.55,763.1,439.3,,585.8,,261.35,740.75,765.9,612.95,958.0,,748.15,1159.5,7791.05,377.9,53.7,1497.2,,,1266.65
2024-02-23,164.05,789.95,3273.3,1320.7,150.45,867.05,512.95,1096.8,6697.85,208.25,229.6,204.3,1859.55,1468.0,443.9,2362.15,334.65,3840.55,152.45,3045.5,848.65,1420.6,112.3,82.85,147.0,3179.0,1276.65,964.85,159.45,153.2,333.95,99.8,1724.0,514.85,2110.3,3676.95,2032.6,801.25,433.95,,587.5,,264.6,739.05,759.05,649.25,964.0,,744.5,1160.3,7812.3,378.4,54.05,1514.5,,,1277.65
2024-02-26,164.2,822.75,3327.75,1338.15,146.5,864.35,523.5,1085.2,6643.25,202.6,228.05,198.45,1900.0,1465.5,442.3,2572.3,338.2,3850.35,151.5,3049.75,834.75,1422.3,115.1,83.95,147.05,3184.05,1257.6,968.4,151.5,152.3,327.8,108.55,1706.3,522.95,2091.6,3663.6,1979.95,829.95,429.65,,582.65,,266.95,729.9,758.9,664.1,970.1,,730.75,1177.1,7706.9,378.4,53.3,1536.25,,,1260.8
2024-02-27,161.3,794.25,3302.3,1329.45,146.15,869.5,524.15,1079.05,6556.25,201.15,222.6,205.2,1913.95,1461.05,441.4,2549.35,327.2,3852.2,154.2,3095.5,872.65,1420.15,112.75,83.3,145.2,3183.0,1239.9,952.75,154.9,151.6,318.5,118.45,1706.75,523.05,2092.55,3720.25,1951.9,829.85,425.75,,591.4,,266.9,731.8,749.85,688.1,966.8,,727.5,1183.6,7640.6,375.55,53.1,1467.0,,,1263.2
2024-02-28,159.35,752.45,3219.0,1299.5,146.1,876.75,521.95,1074.2,6498.7,196.65,224.7,197.1,1931.05,1419.7,434.2,2490.75,315.9,3850.0,150.3,3085.2,849.05,1409.4,104.85,80.55,140.9,3125.9,1217.7,924.05,149.25,147.4,308.3,114.2,1683.6,506.1,2113.9,3660.05,1934.55,788.95,416.95,,581.45,,259.0,729.45,742.5,660.8,936.7,,708.9,1167.95,7593.65,365.75,51.15,1397.85,,,1285.0
2024-02-29,165.45,757.4,3285.4,1320.5,144.4,878.0,530.95,1075.1,6495.35,195.6,227.55,208.4,1917.15,1413.4,436.7,2484.35,321.25,3918.9,150.4,3084.05,846.95,1403.4,107.3,81.05,142.15,3155.35,1190.6,927.4,150.05,146.75,310.0,112.9,1689.45,509.75,2084.9,3763.8,1916.1,849.15,410.65,,573.45,,244.25,719.65,748.1,689.35,915.65,,706.05,1190.05,7811.05,371.75,53.15,1408.5,,,1256.95
2024-03-01,166.5,731.3,3318.75,1322.1,144.4,869.6,525.25,1099.25,6571.45,199.85,235.3,213.65,1918.55,1400.5,446.35,2662.95,330.2,3884.15,152.6,3154.3,848.25,1430.75,108.4,82.2,144.35,3157.35,1235.85,929.3,157.25,147.4,317.9,122.8,1727.7,516.45,2099.2,3819.75,1902.85,833.7,413.85,,570.9,,246.2,717.9,769.15,671.35,915.4,,705.55,1201.0,7745.25,377.4,53.05,1417.85,,,1240.6
2024-03-02,167.65,742.0,3333.25,1338.3,145.85,866.1,528.05,1096.7,6584.35,200.75,235.9,214.25,1929.6,1417.55,448.5,2796.05,329.2,3868.25,153.4,3157.15,856.0,1430.75,108.5,82.55,151.55,3159.8,1270.35,933.7,160.9,148.7,328.25,126.85,1723.7,524.0,2104.4,3826.35,1920.0,850.25,417.4,,579.25,,250.95,721.3,773.3,694.2,937.8,,710.45,1207.25,7792.65,379.15,53.3,1448.75,,,1245.2
2024-03-04,169.8,719.0,3317.15,1342.6,143.7,855.7,526.2,1106.75,6602.45,199.0,264.55,211.75,1900.75,1389.85,455.4,2894.1,324.6,3846.35,153.6,3214.95,839.9,1432.7,110.55,82.1,153.55,3171.1,1244.5,938.0,152.9,145.55,322.6,120.35,1727.2,516.6,2104.65,3707.7,1897.35,853.4,408.85,,576.8,,242.55,716.9,772.05,672.95,924.7,,697.1,1203.25,7692.9,391.75,52.5,1434.15,,,1243.15
2024-03-05,165.85,705.25,3310.2,1338.3,142.2,854.65,523.85,1100.8,6324.25,197.95,265.8,215.2,1879.65,1407.25,460.65,2669.9,322.5,3834.5,155.2,3237.0,827.9,1440.85,108.1,81.55,149.75,3186.4,1197.55,935.8,146.8,145.05,321.7,117.15,1715.7,505.85,2088.95,3575.95,1866.7,852.35,415.55,,575.1,,241.25,716.05,783.95,680.2,925.0,,692.9,1200.6,7662.45,396.15,52.05,1379.55,,,1254.55
2024-03-06,161.55,700.65,3233.95,1324.8,137.4,841.0,514.9,1125.0,6311.25,194.9,255.2,210.15,1836.8,1379.2,461.6,2634.4,306.4,3888.65,157.25,3228.2,824.55,1442.6,103.4,81.8,147.6,3069.8,1125.65,929.05,141.75,140.5,326.35,114.45,1759.75,498.95,2057.65,3515.4,1831.45,803.85,402.2,,565.05,,237.55,702.2,783.9,681.3,912.4,,688.1,1220.05,7602.3,394.95,51.45,1433.85,,,1246.8
2024-03-07,160.0,687.95,3226.55,1325.45,137.45,836.2,520.25,1111.45,6421.05,195.05,257.5,209.5,1830.6,1375.25,458.6,2698.1,309.4,3925.95,156.35,3317.3,831.4,1446.1,102.55,80.8,147.85,3105.7,1159.9,937.2,147.95,143.7,333.9,113.6,1748.05,494.6,2085.65,3616.95,1824.6,787.05,400.8,,568.15,,237.95,707.5,788.05,684.35,896.1,,691.2,1261.55,7686.75,425.25,51.85,1423.35,,,1261.1
2024-03-11,154.85,649.7,3207.35,1326.95,133.35,816.65,520.15,1105.1,6433.75,191.8,254.55,201.95,1810.6,1343.8,453.9,2555.45,295.8,3979.65,155.4,3371.45,823.3,1427.8,95.7,80.5,143.6,3218.55,1162.85,938.6,141.1,141.1,355.65,109.75,1729.65,477.15,2065.75,3532.75,1793.35,745.75,384.6,,558.85,,245.45,704.8,773.7,701.35,884.25,,685.15,1220.65,7702.95,413.15,50.85,1414.25,,,1259.1
2024-03-12,156.9,639.15,3122.5,1301.3,125.75,803.4,520.1,1097.0,6436.05,188.7,244.1,204.0,1807.45,1336.55,449.3,2423.85,284.2,4031.7,151.75,3267.55,805.9,1459.55,92.65,79.5,141.0,3242.95,1143.85,920.95,134.05,136.75,361.85,105.15,1720.35,474.7,2018.2,3446.35,1735.75,763.5,363.2,,547.6,,243.45,700.55,759.7,686.95,892.05,,693.7,1215.2,7573.9,396.1,49.2,1422.55,,,1253.9
2024-03-13,148.65,607.3,2906.2,1209.55,116.55,786.95,496.55,1080.4,6456.15,178.7,225.3,191.55,1684.65,1290.15,417.05,2183.25,246.75,3967.8,148.5,3039.5,785.15,1460.4,83.7,77.5,133.1,3112.55,1096.75,880.65,127.35,124.25,328.2,95.15,1729.55,443.55,1858.95,3210.6,1712.25,715.35,332.65,,530.2,,222.6,685.3,747.25,642.5,839.7,,670.45,1178.95,7392.8,371.95,44.85,1393.9,,,1259.6
2024-03-14,152.75,588.4,3087.45,1267.85,122.45,791.95,494.95,1058.25,6397.45,179.65,226.45,199.7,1709.35,1301.45,427.7,2379.2,283.9,4019.25,146.05,3165.95,801.85,1455.45,90.65,78.45,137.2,3176.6,1162.75,898.75,132.3,140.25,338.35,107.15,1742.4,450.5,1893.35,3216.15,1727.6,731.7,362.95,,538.45,,243.5,702.35,741.05,638.9,854.1,,676.55,1198.35,7730.6,384.45,48.4,1417.7,,,1257.95
2024-03-15,160.05,596.6,3132.2,1283.0,125.3,806.15,485.85,1046.4,6514.35,183.15,216.75,197.15,1719.7,1299.25,415.25,2363.85,282.65,3932.1,150.45,3099.1,792.6,1452.65,90.1,78.7,136.85,3203.1,1156.8,912.5,128.75,136.95,344.75,101.65,1738.3,449.75,1917.2,3258.55,1721.15,736.6,354.55,,532.1,,245.55,699.3,731.9,641.6,861.65,,673.7,1212.15,7707.0,380.75,46.75,1434.2,,,1229.4
2024-03-18,158.25,614.4,3111.75,1266.6,128.25,814.1,484.0,1061.35,6504.65,181.35,224.3,200.9,1687.3,1287.65,421.85,2338.4,280.55,4010.55,147.35,3121.95,787.15,1446.05,90.1,77.95,136.45,3249.2,1161.15,918.9,133.15,134.95,352.55,100.85,1737.9,439.75,1848.85,3195.1,1728.0,719.25,363.2,,524.55,,244.4,701.5,730.95,663.05,851.1,,682.0,1186.95,7702.7,392.75,47.05,1436.45,,,1262.65
2024-03-19,157.95,606.2,3052.7,1241.2,126.6,801.15,496.65,1050.8,6596.25,180.45,218.8,196.4,1677.75,1304.35,419.05,2245.2,276.95,4014.1,147.5,3058.9,783.7,1449.35,87.35,76.65,134.5,3233.0,1127.9,906.4,129.35,135.2,353.3,98.7,1749.65,439.95,1867.75,3178.55,1716.8,711.2,355.8,,529.35,,245.45,698.5,723.8,653.8,819.2,,674.45,1146.25,7635.85,383.25,45.45,1398.75,,,1270.9
2024-03-20,165.6,605.85,3051.45,1245.4,125.35,806.4,490.55,1034.75,6649.5,177.85,224.75,195.7,1657.6,1300.8,419.5,2254.6,270.1,4056.35,147.45,2980.5,775.6,1431.05,87.45,76.35,133.75,3213.65,1099.1,901.9,125.8,133.2,337.5,100.05,1765.4,446.8,1839.7,3205.15,1687.7,722.25,357.05,,529.95,,239.2,692.3,736.25,637.85,807.05,,676.05,1124.05,7556.5,379.9,43.65,1400.15,,,1261.3
2024-03-21,169.65,621.95,3066.5,1262.45,127.1,804.3,497.1,1035.6,6715.75,180.45,237.2,193.65,1766.1,1296.85,432.05,2352.1,281.95,4163.1,149.95,3121.35,779.65,1445.75,89.1,77.9,135.95,3290.15,1144.3,934.75,132.05,135.25,338.7,100.55,1772.15,465.25,1878.4,3279.55,1697.2,738.6,365.6,,544.25,,244.5,702.65,744.3,678.9,822.1,,685.25,1133.95,7704.75,392.15,45.95,1400.25,,,1254.75
2024-03-22,174.2,638.75,3107.7,1281.6,127.75,802.4,494.6,1033.3,6760.9,181.75,239.1,191.5,1787.35,1307.3,431.95,2328.35,283.95,4297.6,149.6,3170.8,777.6,1442.85,92.1,78.05,135.85,3286.8,1152.3,928.7,138.65,140.95,344.65,100.85,1776.4,467.8,1898.45,3336.85,1704.8,762.95,371.55,,562.8,,249.85,704.1,746.7,691.45,818.4,,698.45,1122.75,7665.0,390.7,46.1,1402.4,,,1237.45
2024-03-26,182.6,636.35,3109.95,1304.2,123.2,787.8,481.95,1040.55,6910.1,181.75,239.8,186.75,1788.9,1314.05,435.95,2347.45,279.05,4486.2,149.8,3300.8,765.55,1425.4,90.55,77.7,134.05,3492.05,1215.9,928.75,140.75,145.7,346.15,98.2,1753.7,454.4,1881.45,3361.9,1681.6,764.55,362.3,,565.85,,260.45,696.85,740.05,699.6,798.8,,705.15,1112.55,7693.75,390.1,45.65,1401.7,,,1222.7
2024-03-27,179.45,653.45,3122.1,1322.8,119.2,780.1,493.2,1052.85,7022.75,180.85,243.1,189.75,1686.05,1348.25,429.45,2456.05,276.95,4420.55,149.8,3281.05,752.0,1440.7,92.95,77.8,133.55,3546.65,1224.85,929.95,136.0,142.85,350.7,97.5,1775.6,462.1,1891.75,3356.8,1672.8,788.0,362.5,,556.7,,256.0,692.55,733.3,681.45,850.35,,711.95,1091.05,7674.8,388.4,44.2,1384.0,,,1225.1
2024-03-28,182.1,669.0,3197.1,1341.85,121.4,781.0,494.0,1047.2,7245.25,180.0,247.3,185.95,1711.95,1329.35,434.1,2422.0,294.2,4525.6,150.2,3327.0,744.4,1447.9,91.8,75.4,134.35,3548.65,1222.65,929.7,135.9,142.35,353.75,97.45,1785.5,507.75,1864.1,3349.6,1683.75,795.2,353.1,,549.25,,252.9,682.55,752.35,705.95,840.55,,702.55,1096.2,7785.15,394.2,44.3,1398.6,,,1221.45
2024-04-01,184.5,676.25,3252.1,1375.9,130.8,798.45,506.35,1053.1,7250.95,187.85,253.75,201.4,1837.7,1347.65,442.05,2563.55,302.55,4483.3,152.35,3403.35,796.5,1470.5,98.6,77.5,140.3,3548.95,1215.3,970.15,142.65,144.8,356.95,103.3,1790.7,522.5,2000.8,3562.2,1771.5,794.45,368.8,,571.65,,261.75,688.05,758.3,684.2,882.8,,708.4,1086.9,7745.3,406.95,48.45,1397.2,,,1251.25
2024-04-02,183.1,666.9,3268.75,1404.15,135.0,816.75,513.15,1047.2,7207.4,193.1,252.2,211.25,1876.2,1328.45,443.2,2713.3,305.1,4411.85,154.05,3543.0,806.8,1480.15,99.05,79.15,142.4,3567.8,1201.75,1003.8,149.75,146.1,357.1,104.55,1757.4,534.8,1995.55,3575.9,1896.05,794.65,378.4,,601.0,,264.4,692.35,766.4,678.2,864.2,,723.4,1131.15,7701.75,408.8,50.8,1409.45,,,1277.8
2024-04-03,178.3,655.8,3233.45,1397.2,140.05,825.15,518.1,1063.25,7309.25,190.5,251.8,209.2,1876.4,1343.15,445.5,2739.0,310.3,4460.9,154.5,3589.3,818.45,1482.3,98.6,78.4,143.85,3490.85,1274.2,1014.65,157.2,145.3,357.1,105.6,1731.15,540.0,2236.7,3573.9,1885.5,793.25,395.7,,607.1,,265.05,695.2,771.05,670.5,855.4,,721.35,1119.5,7997.9,412.25,51.1,1475.9,,,1343.0
2024-04-04,187.0,638.25,3210.8,1366.85,147.9,850.2,520.1,1062.95,7283.4,197.95,251.5,209.05,1877.55,1335.95,448.85,2692.9,318.15,4645.05,152.45,3540.95,821.75,1527.6,97.4,79.45,144.8,3484.05,1335.95,998.15,158.35,143.75,361.3,104.55,1749.15,541.9,2195.25,3590.5,1953.6,790.9,402.1,,612.25,,263.95,694.15,759.3,663.15,900.6,,727.9,1117.95,8027.5,414.1,54.3,1514.55,,,1337.65
2024-04-05,190.5,626.55,3224.8,1375.55,150.55,844.35,517.9,1059.1,7175.65,197.35,254.95,209.15,1884.45,1348.8,446.95,2694.9,318.45,4619.25,154.55,3586.05,824.35,1549.55,99.05,80.65,145.45,3499.55,1422.15,1002.95,176.45,147.85,373.2,104.65,1785.15,549.75,2200.55,3563.7,1949.3,799.05,395.35,,613.6,,264.1,730.35,764.75,662.6,897.9,,729.5,1115.55,8041.55,414.6,55.9,1493.75,,,1354.25
2024-04-08,191.8,619.8,3224.55,1348.65,150.35,839.1,519.7,1076.05,7178.55,184.95,256.45,207.5,1877.25,1334.95,447.4,2653.6,315.95,4672.8,154.4,3567.15,816.65,1546.6,97.0,82.5,145.5,3599.8,1382.85,1014.8,174.3,147.5,369.25,104.3,1788.4,557.9,2252.9,3597.0,1921.1,818.15,402.2,,608.65,,264.2,723.3,768.3,645.8,902.65,,729.0,1137.35,7922.45,416.35,56.05,1450.1,,,1412.35
2024-04-09,193.7,610.05,3198.45,1356.5,147.15,832.05,518.9,1080.0,7193.6,182.7,255.75,223.4,1866.35,1325.35,439.85,2688.3,310.6,4716.15,155.8,3546.55,821.6,1548.55,97.05,82.15,147.95,3634.0,1354.6,1010.45,169.25,147.2,367.7,102.45,1780.6,544.1,2224.25,3732.1,1877.5,831.1,393.25,,619.95,,262.1,752.1,764.2,644.0,891.85,,730.7,1125.6,7900.05,429.9,54.9,1434.8,,,1399.55
2024-04-10,196.9,653.55,3242.0,1352.3,144.1,842.95,520.75,1087.8,7230.25,182.65,262.5,220.45,1882.05,1360.35,456.35,3007.0,313.85,4754.0,159.0,3565.4,818.85,1536.35,96.5,84.7,150.45,3795.3,1353.45,1023.0,166.4,146.7,370.45,102.4,1825.95,553.65,2206.75,3903.95,1883.35,806.05,393.15,,618.7,,260.15,748.0,779.05,651.7,888.5,,732.0,1145.3,7846.75,431.95,54.35,1423.55,,,1425.1
2024-04-12,192.1,694.6,3209.9,1344.2,143.45,841.35,519.75,1073.45,7229.55,182.95,262.5,223.45,2008.1,1358.5,455.6,2938.7,314.75,4765.05,155.95,3638.1,821.95,1518.95,99.0,84.35,151.85,3693.25,1356.45,1057.65,167.2,145.3,372.2,101.25,1813.05,540.35,2214.45,3818.25,1865.35,774.15,390.25,,611.9,,260.2,737.65,766.3,680.0,879.2,,749.05,1149.45,7753.75,436.95,53.85,1385.85,,,1422.25
2024-04-15,188.3,696.65,3147.45,1315.55,138.2,836.55,505.05,1057.95,7076.25,175.95,256.5,210.8,1975.95,1318.5,451.0,2836.85,314.55,4686.8,155.0,3629.25,801.05,1494.7,94.65,82.75,146.5,3595.65,1323.7,1029.5,158.6,140.25,354.3,97.15,1798.15,523.95,2146.6,3727.05,1820.05,752.0,380.35,,600.8,,251.0,721.4,757.5,665.95,859.45,,724.1,1130.65,7525.75,431.6,51.75,1381.1,,,1420.8
2024-04-16,186.45,680.8,3106.4,1304.35,141.35,837.7,515.9,1051.9,6954.25,173.85,257.75,211.25,1975.55,1335.2,453.2,2805.65,312.4,4644.3,152.1,3722.15,813.05,1509.25,94.15,82.7,148.2,3570.05,1323.35,1016.45,160.05,141.7,361.85,98.05,1792.6,527.45,2213.0,3745.0,1822.2,768.0,380.55,,605.15,,257.9,725.8,751.7,677.4,879.9,,710.85,1135.65,7530.0,430.4,52.3,1403.95,,,1417.95
2024-04-18,185.2,660.0,3019.3,1295.55,145.3,844.3,510.5,1024.0,6893.2,173.3,253.2,208.4,1965.7,1313.35,438.6,2737.35,308.2,4627.1,152.15,3677.15,808.9,1494.7,92.3,82.6,144.95,3590.1,1307.7,992.95,163.15,141.95,378.4,98.55,1786.75,515.85,2158.6,3890.4,1818.65,737.75,384.6,,607.05,,259.9,726.0,744.8,677.5,858.4,,708.65,1134.55,7493.35,429.75,52.55,1397.95,,,1414.5
2024-04-19,189.2,683.7,3026.95,1310.0,142.1,831.95,517.8,1029.1,7119.5,173.55,254.55,207.55,1940.3,1297.75,435.3,2795.3,309.1,4696.0,151.85,3751.3,812.35,1531.3,91.8,81.85,147.65,3560.2,1335.75,992.0,160.7,141.0,370.1,98.4,1792.65,506.9,2189.1,3792.15,1773.95,733.0,376.2,,612.2,,258.45,732.1,750.45,681.25,870.25,,713.9,1138.1,7451.0,428.1,52.95,1396.1,,,1441.85
2024-04-22,193.35,692.85,3063.35,1321.1,143.6,834.2,521.1,1053.95,7292.2,180.8,259.35,208.15,2012.2,1304.8,442.95,2909.05,312.75,4758.0,153.5,3785.5,809.35,1512.2,95.1,83.2,148.9,3727.0,1354.65,1000.05,170.5,144.1,382.7,99.4,1809.95,515.5,2172.1,3903.25,1790.85,736.15,378.35,,620.85,,264.15,739.7,766.1,661.2,878.65,,705.25,1170.95,7436.65,427.95,53.05,1430.3,,,1525.7
2024-04-23,187.45,684.75,3065.1,1322.1,146.1,834.95,515.65,1055.75,7259.9,182.85,260.15,208.35,2105.9,1300.2,440.95,2888.55,321.95,4800.55,153.75,3795.7,811.15,1507.6,96.3,83.45,153.1,3702.55,1414.35,1016.3,167.95,147.75,387.95,99.85,1813.05,,2258.65,4022.1,1868.25,745.3,382.9,,621.85,,277.35,747.6,773.0,665.1,880.55,,701.05,1173.35,7395.2,429.65,53.3,1430.95,,,1568.5
2024-04-24,184.4,679.85,3043.55,1320.5,148.45,845.5,531.2,1063.25,7329.15,183.85,264.05,212.4,2080.75,1299.75,443.85,3064.45,329.7,4797.55,153.6,3946.7,819.05,1511.7,96.35,83.35,153.85,3742.2,1380.6,1025.35,166.6,149.0,381.85,100.5,1842.8,,2309.6,3839.45,1905.0,752.15,391.65,,626.75,,284.25,749.45,773.1,666.8,897.85,,694.0,1110.15,7030.15,428.3,53.85,1445.1,,,1553.35
2024-04-25,184.7,679.4,3115.25,1330.55,148.8,847.3,528.0,1127.0,7294.9,184.6,271.6,211.35,2151.0,1312.7,452.45,3083.1,329.15,4657.1,155.95,4000.75,819.85,1510.75,97.1,83.4,159.35,3812.55,1375.1,1027.8,167.25,150.25,382.3,99.5,1642.45,,2455.85,4160.85,1894.4,803.95,391.65,,624.0,,287.15,758.4,812.7,667.4,889.35,,699.1,1106.25,7093.9,431.45,53.15,1441.95,,,1517.1
2024-04-26,188.1,667.2,3080.4,1324.6,149.0,838.45,520.7,1130.3,6731.2,184.2,278.85,212.7,2119.5,1312.95,455.8,3105.05,324.55,4553.15,157.1,3984.4,817.45,1509.8,95.8,84.8,158.85,3935.35,1370.15,1044.45,170.65,158.05,381.75,100.95,1608.5,,2408.55,4167.8,1884.05,805.6,389.1,,634.7,,289.9,750.45,801.3,647.7,880.1,,698.6,1102.65,7103.7,436.9,53.15,1459.7,,,1501.1
2024-04-29,193.6,662.15,3081.2,1317.25,149.0,832.65,517.05,1159.25,6826.6,183.9,276.9,212.1,2109.75,1323.15,453.25,3011.55,323.35,4483.8,160.45,4017.7,814.3,1529.5,97.95,81.65,155.3,3927.7,1349.2,1045.25,181.4,160.9,380.5,101.95,1640.4,,2376.9,4066.4,1908.8,866.45,388.25,,642.7,,288.8,724.1,826.5,636.85,879.15,,697.2,1098.5,7102.6,448.0,53.75,1486.15,,,1476.7
2024-04-30,193.15,652.25,3054.7,1324.9,149.6,833.5,517.35,1165.9,6923.55,188.3,281.7,210.9,2108.7,1320.7,454.3,2969.95,321.4,4603.8,162.6,3939.35,814.5,1520.1,100.5,82.15,156.3,3982.3,1352.2,1038.75,178.25,157.25,377.0,100.95,1623.95,,2348.95,4109.0,1886.05,929.05,388.9,,639.15,,286.4,728.3,826.25,625.35,873.35,,689.15,1108.35,7051.9,449.25,53.65,1479.45,,,1506.75
2024-05-02,195.45,639.8,3039.6,1338.8,155.7,832.3,507.05,1149.85,6882.7,190.75,292.7,202.1,2077.0,1310.9,453.9,2948.1,323.35,4605.05,168.0,3947.2,811.15,1532.25,103.6,81.55,156.2,4108.25,1358.1,1056.3,181.4,158.9,379.65,100.65,1575.65,,2351.65,4081.3,1878.45,982.55,386.7,,635.85,,288.85,729.4,830.05,608.25,871.4,,687.25,1091.15,7151.45,457.85,55.25,1516.8,,,1490.1
2024-05-03,197.25,657.7,2993.25,1320.3,153.65,830.15,512.1,1141.5,6931.5,187.6,305.0,196.4,2079.6,1302.8,474.6,2892.9,325.5,4612.35,165.95,3920.2,807.65,1519.6,100.6,80.9,157.55,4019.25,1390.65,1052.45,179.65,157.0,375.9,99.25,1546.7,,2364.7,4009.45,1871.6,1022.25,381.9,,631.5,,284.1,722.25,831.45,610.25,859.45,,680.5,1094.3,7111.75,454.75,54.5,1506.7,,,1467.3
2024-05-06,195.7,632.9,2874.65,1289.95,148.35,825.3,511.6,1143.65,6859.85,186.85,288.95,199.95,2146.35,1303.85,460.6,2820.65,325.9,4600.6,163.7,3816.4,805.7,1522.65,98.0,80.05,152.95,3998.25,1349.7,1022.2,172.25,155.65,370.25,97.85,1624.3,,2256.05,4047.3,1844.4,990.35,373.5,,623.85,,276.3,718.0,807.8,606.65,841.35,,673.45,1098.15,7087.55,446.3,54.05,1507.15,,,1425.9
2024-05-07,191.45,629.0,2835.95,1287.65,143.15,829.7,514.85,1127.7,6872.55,181.15,280.25,193.55,2109.85,1301.45,456.0,2736.7,319.95,4660.45,159.75,3715.0,821.95,1506.15,96.6,77.85,148.7,3948.65,1350.1,993.5,167.7,149.8,356.25,98.0,1643.9,,2163.65,3912.7,1848.75,995.5,359.2,,623.15,,266.85,715.55,801.9,614.3,816.95,,669.05,1099.4,7137.85,436.4,53.5,1442.8,,,1453.15
2024-05-08,195.45,629.5,2860.55,1277.25,141.15,828.55,514.85,1128.65,6799.45,180.3,286.3,194.85,2168.65,1293.7,464.45,2796.35,313.6,4806.75,157.25,3856.5,822.05,1482.65,96.65,76.95,147.5,4075.65,1365.25,1007.45,170.9,152.25,355.2,98.3,1648.35,,2261.6,3903.95,1818.15,995.55,362.35,,626.15,,269.95,711.9,810.8,614.5,800.5,,665.75,1115.05,7115.6,435.05,53.4,1503.3,,,1447.4
2024-05-09,195.25,619.9,2766.65,1244.55,142.85,824.1,516.05,1115.65,6605.15,182.8,273.15,187.35,2072.0,1290.65,443.5,2848.65,306.75,4798.65,157.05,3846.65,810.25,1447.5,93.2,75.85,142.8,4045.35,1312.0,986.1,164.8,147.05,345.4,96.2,1643.1,,2212.2,3759.05,1789.35,945.8,353.2,,627.65,,261.05,710.4,819.8,605.5,785.25,,652.0,1085.05,7151.45,413.5,51.8,1445.05,,,1418.05
2024-05-10,201.3,629.25,2797.25,1266.75,142.95,820.9,507.55,1120.1,6684.15,187.05,274.3,191.4,2016.45,1292.75,449.4,2812.75,302.75,4796.8,159.95,3872.9,807.9,1437.9,93.7,76.55,145.05,4019.2,1300.55,995.55,164.7,148.05,347.85,96.1,1627.95,,2196.95,3819.5,1790.55,979.95,361.15,,639.05,,261.05,720.4,817.35,590.2,781.6,,666.65,1090.95,7127.4,414.85,53.05,1463.3,,,1429.2
2024-05-13,194.3,633.95,2879.6,1306.4,139.85,816.85,492.3,1132.0,6718.75,188.15,283.3,189.4,1993.8,1278.7,444.0,2768.55,298.3,4693.7,161.7,3921.75,823.0,1455.25,92.9,77.15,145.1,4082.0,1285.2,990.15,163.1,145.9,341.35,94.5,1641.2,,2132.6,3849.2,1791.4,944.25,355.65,,641.6,11.2,255.75,720.75,808.8,570.65,784.95,,674.75,1096.95,7069.0,411.75,52.3,1477.3,,,1423.45
2024-05-14,187.3,645.8,3037.55,1331.25,139.25,818.45,492.35,1122.85,6675.7,188.55,288.25,189.65,2056.55,1287.25,448.7,2959.55,306.55,4597.05,163.9,4074.7,814.25,1460.95,96.35,77.5,144.85,4147.35,1280.55,1026.65,173.15,157.3,352.45,96.25,1646.3,,2333.6,3863.55,1858.35,957.15,366.15,,644.0,11.45,273.95,718.4,818.2,579.7,785.7,,669.25,1085.45,7088.15,430.35,52.75,1489.05,,,1450.65
2024-05-15,192.0,616.6,3049.75,1337.85,139.2,831.65,493.05,1128.05,6680.0,189.9,291.35,189.15,2121.7,1327.55,467.85,2865.65,310.7,4652.45,162.75,4182.35,809.8,1438.5,97.3,76.9,145.55,4295.5,1315.5,1028.65,172.0,155.45,353.85,96.6,1650.8,,2392.1,3900.45,1857.35,982.15,373.4,,647.85,12.0,275.6,713.45,820.3,604.55,781.25,,673.5,1068.9,7222.25,431.3,53.25,1499.4,,,1477.85
