date,TATAELXSI,TATAPOWER,UJJIVANSFB,VBL,WHIRLPOOL,ADANIENT,ADANIPORTS,AETHER,AXISBANK,BAJFINANCE,BANDHANBNK,BHEL,CASTROLIND,CDSL,CLEAN,COALINDIA,DATAPATTNS,DMART,FEDERALBNK,HAL,HAPPSTMNDS,HDFCBANK,HFCL,IDFCFIRSTB,IEX,INDIGO,IRCTC,IRFC,KELLTONTEC,KOTAKBANK,LATENTVIEW,MAZDOCK,MCX,MTARTECH,NEWGEN,PPL,PRINCEPIPE,RVNL,SBICARD,SBIN,SONACOMS,SPANDANA,SYNGENE,TATACONSUM
2022-06-03,8433.3,231.05,16.3,1100.45,1635.15,2190.0,739.9,774.4,677.3,6028.2,318.05,50.6,108.2,1196.6,1807.3,197.0,757.95,3820.1,90.15,1897.7,947.75,1380.3,64.5,35.35,182.3,1812.6,665.4,21.4,73.1,1858.65,390.1,285.55,1343.05,1471.75,386.1,177.3,636.05,32.6,773.4,464.5,573.0,376.45,537.75,753.9
2022-06-06,8696.25,232.25,16.2,733.05,1597.3,2225.05,741.25,799.3,672.2,6021.0,326.2,51.0,108.0,1171.3,1764.25,194.85,752.65,3734.75,90.8,1887.85,920.6,1378.45,63.8,35.1,175.25,1819.8,657.9,21.25,72.65,1869.3,381.8,277.55,1332.0,1444.2,375.55,175.2,609.9,32.3,773.85,463.7,578.25,352.35,533.2,763.65
2022-06-07,8618.35,234.75,16.7,743.1,1585.75,2227.55,734.55,791.05,665.85,5878.6,327.85,50.5,106.55,1152.4,1781.2,197.55,746.9,3726.7,91.15,1898.6,918.6,1362.6,64.3,34.7,178.0,1820.65,654.7,21.25,72.25,1858.15,375.15,275.7,1308.95,1449.1,380.45,176.5,614.75,32.25,764.6,463.4,586.85,347.8,531.25,756.6
2022-06-08,8608.95,233.0,16.35,744.75,1581.5,2177.2,728.6,786.15,658.6,5954.3,331.2,50.6,106.3,1135.4,1757.3,197.65,723.35,3739.4,91.1,1842.45,913.1,1367.4,63.75,34.6,175.85,1802.5,647.6,21.25,75.2,1845.5,370.2,270.6,1314.35,1458.6,378.6,177.3,602.25,31.9,784.9,471.3,595.15,361.75,528.7,757.15
2022-06-09,8693.6,233.05,16.3,740.0,1578.15,2219.2,735.5,793.35,661.3,5898.55,333.8,50.7,105.55,1125.25,1742.5,198.75,725.4,3830.35,91.35,1874.1,906.8,1377.7,63.8,34.35,184.8,1793.55,649.5,21.2,77.15,1865.2,369.95,268.45,1315.5,1459.2,374.45,174.3,603.8,31.75,771.0,466.95,594.0,361.75,535.7,754.4
2022-06-10,8602.9,230.25,16.2,754.5,1559.5,2203.1,726.4,786.1,660.7,5667.5,323.6,49.8,105.0,1110.55,1712.1,198.5,721.8,3755.65,91.7,1892.95,893.25,1351.1,63.9,34.05,182.2,1808.9,644.65,21.15,75.1,1791.8,365.15,268.05,1296.4,1426.05,369.8,171.4,606.85,32.0,770.0,461.85,601.55,352.25,535.0,756.6
2022-06-13,8462.0,219.5,15.65,748.05,1532.9,2079.75,695.25,788.9,648.95,5358.25,307.1,47.45,103.0,1090.5,1676.15,191.05,701.75,3661.6,88.7,1854.9,867.95,1326.6,59.95,32.9,177.35,1755.8,626.65,20.8,71.3,1737.35,348.7,253.35,1244.65,1393.55,361.3,168.6,596.8,30.55,740.05,445.85,601.3,335.1,537.2,735.95
2022-06-14,8386.75,220.4,15.35,773.7,1507.9,2196.45,704.7,783.15,650.75,5375.75,314.35,47.55,102.5,1118.0,1659.6,192.2,703.5,3648.3,89.9,1883.85,870.9,1312.0,59.95,32.95,175.7,1742.9,623.2,20.75,70.4,1739.7,345.65,254.0,1262.8,1353.0,363.75,168.0,598.45,30.85,731.6,448.1,597.9,334.6,546.1,735.85
2022-06-15,8159.65,218.95,15.35,786.85,1512.35,2184.6,703.75,795.95,650.5,5484.95,314.0,47.5,103.45,1135.95,1688.0,190.05,702.05,3662.9,89.15,1859.1,875.75,1307.45,61.25,32.7,174.85,1735.5,623.35,20.75,70.6,1736.65,346.8,253.5,1280.35,1343.1,358.85,165.8,600.0,30.65,723.3,451.35,599.6,331.95,557.55,737.75
2022-06-16,7991.9,209.8,15.15,779.15,1480.75,2083.0,681.7,781.1,634.9,5283.9,310.15,45.6,102.1,1107.5,1635.75,179.9,676.55,3682.6,86.9,1797.1,861.35,1281.3,58.6,31.65,168.7,1649.2,600.1,20.2,67.1,1675.8,333.45,245.55,1240.8,1304.35,349.6,163.05,600.05,30.1,707.5,441.6,569.5,307.1,536.05,724.95
2022-06-17,7812.85,210.3,15.05,751.05,1461.45,2095.8,668.95,770.55,635.2,5419.55,310.4,44.85,102.45,1105.4,1572.65,182.65,671.05,3460.55,87.3,1898.7,826.5,1289.75,58.6,31.65,172.75,1631.95,594.35,19.8,66.65,1673.6,326.5,246.85,1217.7,1279.65,339.5,160.75,585.5,30.2,685.7,441.0,566.8,321.6,538.2,711.65
2022-06-20,7254.85,194.9,14.3,752.35,1417.2,2079.85,663.15,750.4,628.3,5470.45,274.05,42.1,102.25,1081.65,1501.8,176.85,638.95,3479.1,84.8,1724.8,821.4,1322.15,53.0,29.85,168.9,1549.3,574.25,19.5,61.65,1679.2,309.5,234.85,1170.6,1297.75,328.7,151.3,552.75,29.25,675.1,434.7,547.4,294.6,539.3,716.85
2022-06-21,7551.6,204.55,14.4,738.7,1458.05,2161.8,689.1,762.8,636.5,5549.15,282.05,44.75,102.7,1099.8,1501.35,184.8,667.85,3519.55,87.8,1805.1,847.45,1336.55,55.2,30.4,174.05,1627.6,599.85,19.95,65.35,1681.5,318.15,241.95,1246.85,1309.35,343.5,159.45,563.45,30.05,720.9,450.75,562.3,306.6,555.85,727.25
2022-06-22,7492.3,201.3,13.8,748.5,1463.0,2089.2,668.3,768.95,626.8,5439.6,281.5,43.65,103.55,1079.15,1460.4,179.35,640.05,3486.35,86.8,1780.15,846.15,1330.25,53.2,29.15,169.75,1646.85,589.8,19.9,63.55,1669.7,315.5,237.7,1226.95,1301.05,358.45,156.35,567.7,30.1,713.75,447.65,539.85,332.95,556.1,708.95
2022-06-23,7788.05,202.95,13.9,753.55,1475.9,2110.35,675.3,761.45,629.35,5448.15,278.05,44.3,103.1,1079.05,1465.9,177.15,642.25,3440.45,86.95,1770.5,849.4,1335.15,54.45,29.75,171.0,1621.5,589.5,19.85,64.65,1684.1,319.35,239.55,1235.35,1364.1,366.6,157.7,568.5,30.1,731.85,451.4,555.8,398.55,555.4,718.45
2022-06-24,7794.35,207.9,14.1,770.5,1520.7,2161.45,686.4,764.0,634.0,5587.75,286.3,45.55,102.4,1115.45,1458.3,176.55,647.9,3412.0,89.35,1796.3,868.6,1353.8,56.2,31.0,174.1,1630.75,596.5,19.75,64.25,1698.4,334.55,245.3,1276.65,1377.8,355.3,161.95,575.4,30.2,760.0,454.25,580.05,407.8,568.2,729.0
2022-06-27,7991.6,208.15,14.4,776.35,1542.4,2181.6,687.75,765.4,637.1,5641.2,283.7,45.95,103.05,1114.35,1473.65,182.05,659.85,3408.6,91.05,1808.5,877.65,1356.25,56.55,32.1,174.9,1625.15,613.0,19.75,72.2,1691.55,337.0,250.35,1282.0,1404.75,356.7,165.55,581.9,30.45,766.1,461.2,581.75,424.1,568.25,729.4
2022-06-28,8036.7,208.65,14.75,779.95,1537.5,2204.6,678.05,775.45,642.35,5576.25,276.4,46.3,103.95,1110.1,1459.9,186.4,660.6,3479.95,91.8,1800.15,861.75,1345.9,56.5,32.0,167.15,1637.9,620.05,19.65,76.6,1668.8,341.2,255.35,1273.75,1348.75,358.1,167.6,614.3,30.4,775.95,464.25,568.25,415.35,567.9,736.85
2022-06-29,8186.35,207.3,14.85,785.1,1561.75,2220.1,677.8,779.75,625.55,5512.8,268.6,46.15,102.4,1104.3,1500.15,188.75,654.15,3445.25,91.6,1783.7,841.85,1343.95,56.35,31.65,161.3,1615.2,601.15,19.65,73.15,1642.45,337.15,251.1,1274.45,1245.15,351.45,167.1,602.95,30.1,775.8,459.1,559.3,415.25,561.8,720.0
2022-06-30,8170.55,202.2,15.05,790.55,1560.85,2190.9,672.05,780.45,636.8,5400.5,263.5,44.95,103.3,1114.4,1490.05,185.6,640.5,3406.1,90.2,1769.8,828.95,1348.0,55.15,31.45,158.75,1606.2,576.2,19.65,72.05,1661.1,333.95,246.25,1307.95,1271.25,357.6,164.5,598.15,30.0,768.25,465.9,553.8,410.15,554.75,706.35
2022-07-01,8152.05,207.0,15.35,794.0,1553.4,2232.2,677.9,774.35,643.95,5614.4,264.85,45.65,103.9,1103.5,1458.95,183.25,636.2,3388.75,93.65,1736.2,815.3,1353.75,55.2,32.25,159.75,1650.4,579.2,19.95,70.95,1667.75,334.5,248.15,1286.0,1244.75,349.35,164.4,592.95,30.0,772.65,466.85,567.7,412.9,561.75,719.55
2022-07-04,8081.4,211.45,15.2,786.1,1556.0,2261.85,682.0,776.85,654.35,5630.3,270.75,45.7,104.9,1108.8,1457.0,182.05,641.3,3495.5,95.2,1776.35,825.95,1355.65,55.0,34.05,158.75,1648.75,575.4,19.75,70.6,1670.9,339.05,255.3,1285.75,1219.1,345.35,164.7,597.35,30.25,786.0,473.45,568.0,410.5,556.9,730.15
2022-07-05,8003.2,212.8,15.55,795.35,1550.4,2246.45,678.75,785.15,648.5,5661.1,273.45,45.2,105.55,1093.45,1460.2,182.45,656.65,3639.05,94.55,1759.05,825.6,1352.6,54.85,33.45,154.5,1629.45,570.85,19.9,71.3,1663.05,340.05,252.7,1303.7,1217.95,348.5,164.65,592.45,30.25,816.55,472.15,560.1,408.3,550.95,729.05
2022-07-06,7973.85,214.0,16.25,821.0,1612.6,2272.85,694.35,796.75,657.95,5916.7,277.7,45.95,106.9,1093.1,1467.6,181.7,694.2,3792.0,95.55,1747.1,823.05,1371.25,55.2,34.05,159.7,1662.15,577.3,19.95,70.75,1704.5,341.75,255.55,1310.45,1233.9,351.65,164.35,597.6,30.4,850.25,479.95,568.55,412.3,546.45,749.95
2022-07-07,8082.9,214.55,16.35,827.2,1664.4,2274.3,703.6,830.6,658.15,5860.7,279.6,47.0,108.0,1118.35,1499.4,186.0,695.2,3850.95,97.0,1735.7,826.9,1395.8,58.0,34.3,163.7,1692.0,582.65,19.95,71.7,1738.5,352.8,260.6,1310.15,1241.4,360.05,168.9,599.05,30.6,848.05,486.75,566.85,417.95,573.3,754.85
2022-07-08,7993.15,220.05,16.25,848.55,1658.6,2293.05,715.7,828.7,669.15,5873.2,271.9,47.05,107.75,1113.75,1522.45,189.8,708.75,3941.7,97.5,1740.55,828.85,1397.1,57.9,33.75,163.85,1677.9,589.0,19.95,72.2,1744.75,365.5,263.35,1303.9,1261.1,367.9,170.05,594.9,30.9,851.15,488.55,567.45,416.25,572.95,761.4
2022-07-11,8046.0,220.75,16.15,855.25,1669.6,2373.25,729.2,824.05,679.85,5861.5,275.0,48.05,109.0,1111.7,1506.0,193.35,731.85,3986.85,99.7,1746.1,833.8,1406.15,62.55,34.35,163.45,1694.65,592.9,20.15,72.4,1741.25,358.05,263.1,1312.65,1264.4,370.95,173.6,588.45,31.0,854.05,488.2,576.75,431.5,573.1,765.9
2022-07-12,7958.0,221.5,15.95,853.45,1647.4,2365.65,731.9,819.35,676.2,5873.55,282.4,48.5,109.5,1126.05,1500.15,193.9,717.6,3878.4,98.45,1741.65,836.4,1391.8,65.85,34.0,163.0,1693.45,590.25,20.2,72.5,1718.95,352.4,260.35,1335.6,1243.0,367.35,170.4,590.8,31.55,849.95,484.95,570.25,427.9,570.85,756.45
2022-07-13,7711.4,220.75,15.95,874.7,1641.9,2353.5,726.75,824.4,679.9,5878.9,277.45,48.35,113.05,1112.45,1603.55,193.45,717.75,3883.35,98.0,1724.1,835.4,1357.85,65.6,33.9,163.55,1737.7,592.8,20.1,76.45,1742.05,347.15,260.5,1327.85,1239.15,364.5,169.35,592.85,30.95,853.95,486.5,580.7,414.5,592.4,762.55
2022-07-14,7799.55,221.35,15.9,834.8,1671.05,2383.1,724.45,827.0,668.25,5830.85,275.35,49.25,112.45,1097.45,1570.55,192.0,729.85,3924.85,97.2,1730.0,828.95,1351.05,63.7,33.8,162.15,1761.0,585.7,20.0,73.3,1770.05,335.9,257.65,1337.05,1231.9,359.65,169.1,593.15,30.7,845.7,479.35,574.95,405.45,587.5,765.85
2022-07-15,8060.6,225.0,15.9,826.6,1692.8,2405.25,730.9,853.7,662.2,5915.2,270.3,49.55,113.1,1095.35,1558.0,193.4,716.35,3926.8,98.75,1726.1,828.15,1362.05,67.1,33.35,163.1,1785.85,591.25,20.1,72.75,1787.7,351.2,259.75,1343.75,1237.5,360.2,169.45,597.2,30.5,835.3,479.1,570.2,409.0,613.2,790.55
2022-07-18,8104.05,227.8,15.9,856.15,1688.4,2423.6,739.75,917.4,684.5,6059.8,280.8,50.45,111.4,1110.0,1607.5,195.6,715.6,3945.75,103.0,1773.6,856.45,1347.55,68.25,34.8,166.55,1801.15,604.0,20.25,74.0,1845.65,369.45,263.9,1356.4,1240.0,373.1,169.9,605.2,30.95,844.8,490.3,570.1,418.05,624.15,794.35
2022-07-19,8079.4,228.0,15.9,879.1,1689.65,2451.3,749.0,961.8,700.6,6065.95,287.75,51.2,111.8,1107.85,1690.65,198.25,745.05,3931.3,107.05,1824.1,880.75,1348.05,70.65,35.25,165.25,1776.65,607.75,20.45,74.05,1834.95,364.05,263.25,1363.95,1244.75,383.1,170.2,609.05,30.9,858.3,497.95,569.9,442.15,614.0,787.25
2022-07-20,8113.8,227.6,16.0,893.35,1695.35,2451.1,743.55,921.1,705.7,6074.4,282.05,50.75,111.3,1123.65,1669.9,197.85,748.9,3915.45,105.15,1831.1,912.0,1365.05,68.5,34.9,164.55,1766.4,608.15,20.65,74.4,1827.75,369.0,265.75,1406.25,1248.8,362.35,169.95,605.85,30.65,876.9,508.6,572.7,427.05,604.65,795.0
2022-07-21,8196.3,230.1,16.75,871.95,1710.05,2495.5,754.25,935.4,715.55,6266.9,283.25,53.45,111.05,1129.35,1697.8,198.6,757.45,4035.35,107.2,1847.8,969.9,1360.75,69.5,35.75,163.45,1826.0,607.85,20.55,74.25,1800.55,369.15,271.25,1426.1,1263.45,353.15,172.5,612.55,30.9,884.0,512.05,578.8,435.4,598.9,818.3
2022-07-22,8386.3,230.85,16.95,872.3,1738.7,2499.4,754.25,915.1,730.75,6258.25,286.0,53.05,109.95,1142.65,1736.4,197.1,750.75,3963.4,107.2,1868.95,998.6,1392.5,68.4,35.75,160.95,1815.45,609.75,20.75,73.8,1827.1,372.05,275.0,1422.3,1293.8,361.3,172.45,595.0,30.95,878.45,513.7,575.2,432.45,572.65,804.05
2022-07-25,8529.4,232.5,17.4,874.95,1727.75,2550.6,749.95,897.5,727.35,6227.0,273.8,53.85,110.15,1133.8,1757.85,200.9,743.45,4040.05,107.35,1903.45,970.9,1396.6,63.2,35.95,158.5,1816.4,599.3,20.55,74.1,1795.55,367.95,270.95,1403.15,1252.35,359.25,167.05,593.8,30.85,883.9,517.8,569.9,429.35,569.25,807.95
2022-07-26,8361.3,226.15,19.1,878.15,1731.9,2559.7,749.1,903.05,706.45,6264.45,270.7,52.0,113.55,1131.3,1687.7,202.3,730.3,3932.4,105.7,1883.65,941.0,1393.75,64.75,35.65,154.15,1779.65,596.05,20.4,72.0,1761.6,354.7,269.2,1394.7,1240.05,368.3,167.4,589.7,30.8,892.0,514.2,552.85,411.85,570.7,790.85
2022-07-27,8481.4,218.0,19.7,869.9,1765.2,2548.7,760.65,877.55,718.95,6396.35,277.25,52.7,114.1,1121.75,1752.55,203.45,767.35,4000.95,107.45,1939.15,949.6,1404.4,64.15,35.75,154.8,1772.1,600.95,20.3,70.65,1754.1,380.25,278.8,1397.2,1218.95,363.45,166.8,590.25,31.0,888.8,528.2,550.0,426.9,575.25,801.6
2022-07-28,8560.0,218.15,19.2,876.25,1781.1,2550.4,764.5,839.15,725.9,7076.6,280.5,53.25,113.5,1113.35,1699.25,202.85,757.1,4147.8,107.3,2024.65,963.7,1416.85,66.25,36.6,154.95,1843.0,602.5,20.4,71.45,1828.5,371.75,277.85,1388.1,1225.1,363.9,167.75,597.3,30.95,929.15,532.45,563.65,430.05,573.1,806.6
2022-07-29,8690.05,221.9,19.2,882.7,1773.4,2569.2,763.7,847.55,724.75,7209.1,276.2,53.85,113.8,1126.95,1687.35,211.25,776.15,4243.85,106.65,2025.0,967.95,1434.2,66.55,37.55,159.6,1867.95,637.1,20.6,71.4,1810.35,372.0,278.3,1396.9,1265.95,370.1,167.4,604.6,30.95,939.25,528.35,568.35,426.65,567.95,811.65
2022-08-01,8720.6,230.35,20.75,926.1,1783.1,2660.15,801.25,855.1,730.8,7261.0,282.4,54.7,113.6,1161.6,1677.55,212.75,797.4,4307.65,106.9,2029.2,974.25,1446.15,66.65,41.95,166.8,1891.4,641.9,20.95,72.4,1855.75,370.95,282.15,1322.6,1303.45,373.85,174.55,612.1,31.1,944.2,533.75,596.2,424.35,574.9,811.1
2022-08-02,8641.75,232.65,21.0,915.6,1783.6,2683.65,802.3,858.55,730.45,7341.9,282.2,54.55,115.25,1179.45,1670.5,215.25,750.95,4259.1,110.85,2048.35,969.7,1430.25,67.85,43.4,166.2,1944.65,647.95,21.25,73.4,1884.6,373.25,280.1,1320.05,1410.7,372.15,175.25,611.55,31.0,941.8,542.1,586.9,422.4,563.8,811.6
2022-08-03,8840.3,232.5,20.85,942.6,1786.05,2711.4,807.2,834.3,730.5,7296.35,284.1,53.2,114.9,1161.1,1663.1,212.1,775.75,4253.15,109.0,2024.9,973.55,1433.6,66.75,43.15,166.35,1976.65,642.15,21.3,72.25,1851.1,368.85,273.5,1318.0,1435.6,371.75,169.8,608.8,31.0,935.9,540.85,585.0,437.45,557.75,812.75
2022-08-04,8956.7,227.65,20.9,1003.75,1789.5,2723.6,807.25,821.8,721.6,7316.65,278.8,52.65,115.05,1137.2,1629.0,207.15,799.65,4239.1,107.95,2004.65,968.75,1431.9,65.85,43.05,163.3,1986.1,639.0,21.3,74.15,1835.55,369.15,274.0,1300.05,1414.65,369.65,169.55,605.1,30.95,944.35,533.25,576.0,423.2,570.4,789.25
2022-08-05,9308.6,232.1,20.9,1025.25,1787.4,2698.4,810.25,824.6,728.5,7304.7,274.1,51.65,116.55,1153.15,1633.85,208.45,820.2,4232.25,108.95,1997.3,970.5,1427.05,68.05,43.4,165.5,2080.9,642.35,21.25,73.25,1833.9,370.15,277.55,1287.7,1400.4,372.05,170.1,633.45,30.95,935.6,531.05,557.65,435.05,563.15,784.8
2022-08-08,9555.2,228.25,20.45,1011.65,1802.45,2791.9,801.65,821.65,745.55,7342.2,275.4,51.85,114.1,1168.95,1609.2,215.4,833.4,4250.05,109.55,2159.25,968.5,1462.05,74.5,44.65,165.9,2067.2,658.5,21.35,72.35,1844.5,367.35,282.3,1285.1,1411.85,385.0,169.45,635.2,31.1,916.15,520.4,561.5,440.1,576.15,788.7
2022-08-10,9461.5,228.5,19.95,1003.0,1794.45,2827.2,790.55,818.55,739.0,7149.4,273.6,52.65,114.7,1160.95,1600.5,219.85,833.4,4250.7,109.75,2168.3,964.4,1466.3,75.35,44.8,165.0,2038.3,673.15,21.35,72.35,1828.35,363.65,283.2,1279.9,1469.1,378.25,180.4,608.4,31.2,907.0,514.7,567.4,462.65,577.8,790.55
2022-08-11,9498.65,229.4,20.05,1002.65,1798.5,2834.05,792.75,837.5,758.85,7318.95,273.15,52.9,113.9,1162.85,1607.8,218.6,832.2,4274.85,111.15,2264.45,973.05,1485.7,75.55,45.25,163.8,2019.8,670.1,21.2,72.95,1853.5,362.55,297.45,1314.6,1470.9,370.8,177.3,600.85,31.0,941.6,524.75,562.05,461.45,582.55,773.45
2022-08-12,10238.05,232.4,19.7,1025.5,1786.15,2864.55,788.35,835.05,760.55,7309.4,271.25,52.9,114.0,1204.15,1621.75,221.65,838.55,4336.7,110.8,2270.2,979.25,1485.15,74.95,45.1,165.15,2014.15,666.45,21.35,73.4,1841.2,358.4,311.65,1318.85,1561.35,411.15,176.3,599.85,30.95,953.9,530.7,569.85,466.95,591.7,763.45
2022-08-16,10579.1,236.0,21.05,1039.25,1790.6,2975.85,824.15,828.65,764.65,7286.1,280.4,53.9,115.15,1223.85,1644.0,222.9,859.8,4402.1,110.35,2297.3,1000.05,1502.15,74.25,45.1,171.85,2069.15,668.15,21.35,71.45,1846.35,360.35,320.15,1313.3,1600.25,420.75,175.4,597.3,31.0,961.4,525.95,570.35,475.65,595.6,779.5
2022-08-17,10684.9,237.3,21.0,1036.5,1815.7,3008.65,824.75,836.55,772.1,7527.1,286.65,53.75,116.4,1225.3,1673.05,221.45,864.1,4398.65,109.8,2290.55,1107.6,1509.9,76.0,46.0,172.6,2050.55,671.65,21.35,72.8,1839.7,377.1,319.85,1328.5,1606.25,417.35,173.45,598.15,31.2,1000.8,528.15,539.1,477.7,590.1,793.5
2022-08-18,10614.15,237.95,21.0,1040.9,1818.35,3153.65,833.05,841.5,765.05,7488.25,288.35,56.2,117.15,1237.3,1736.5,221.75,866.45,4460.95,111.0,2315.35,1114.75,1511.7,75.75,45.5,166.35,2022.0,714.15,21.4,72.35,1904.5,388.75,323.3,1346.1,1600.6,416.85,172.7,598.25,31.2,957.85,532.35,518.1,471.4,595.85,807.85
2022-08-19,10138.75,232.65,20.8,988.15,1838.6,3130.2,871.8,857.45,757.5,7301.7,281.8,54.1,115.25,1215.1,1744.7,217.15,863.55,4382.0,107.55,2242.25,1098.6,1493.05,72.8,44.65,163.75,1970.3,735.15,21.25,69.5,1877.0,389.5,306.25,1320.1,1601.55,411.95,172.4,590.2,31.15,921.0,520.35,520.85,482.85,583.85,786.95
2022-08-22,9788.7,224.15,20.15,919.75,1763.95,3051.6,840.25,859.45,741.85,7102.2,278.6,52.3,113.9,1179.15,1704.0,218.3,839.75,4250.75,106.65,2229.75,1050.4,1470.35,71.2,43.65,157.1,1968.75,712.5,20.95,67.2,1832.05,374.55,304.1,1276.0,1571.35,393.9,172.55,586.1,30.9,903.65,511.3,523.5,492.95,583.4,793.95
2022-08-23,9618.75,231.45,20.45,963.55,1797.35,3030.65,832.5,852.2,747.05,7207.7,280.1,53.05,113.3,1201.6,1702.25,222.85,843.05,4256.95,109.85,2238.5,1042.1,1465.8,71.95,46.05,157.9,2004.5,714.95,20.95,67.1,1855.75,374.95,306.7,1307.9,1586.85,395.35,175.25,585.5,30.7,917.15,521.9,532.7,491.8,595.7,809.35
2022-08-24,9861.0,229.6,20.7,1030.9,1792.65,3134.65,836.3,855.8,750.15,7176.9,295.75,53.25,113.7,1192.75,1732.5,223.65,881.05,4304.25,114.0,2217.3,1060.05,1472.85,73.35,48.6,159.85,1970.7,724.3,21.05,69.55,1867.6,376.1,313.05,1295.4,1586.2,388.3,180.6,580.6,30.75,922.4,519.3,527.6,493.35,614.1,805.7
2022-08-25,9656.6,229.3,21.0,1028.3,1838.7,3066.35,816.0,851.9,743.35,7047.15,297.15,57.45,113.95,1192.9,1776.2,224.9,894.6,4341.25,113.9,2220.65,1049.85,1464.85,71.95,48.95,159.1,1973.8,717.0,21.1,69.1,1868.75,375.45,314.05,1289.5,1576.85,393.6,182.5,581.3,31.55,917.2,520.4,523.9,508.05,603.85,801.85
2022-08-26,9349.0,235.1,20.6,1023.4,1816.5,3139.55,837.7,845.85,744.9,7062.1,286.35,57.85,114.6,1190.9,1783.9,229.95,957.75,4409.65,113.9,2273.25,1036.2,1465.1,71.65,48.45,159.45,1974.7,718.65,21.25,68.9,1902.05,373.85,354.15,1281.65,1623.95,397.85,180.55,580.6,32.3,908.0,523.8,530.8,519.15,600.05,801.95
2022-08-29,8870.85,232.65,20.25,1002.2,1798.45,3142.6,836.4,841.15,728.7,6964.35,275.2,59.2,113.55,1187.4,1733.45,230.6,1032.5,4431.55,113.1,2289.2,1004.85,1439.4,74.45,48.65,158.05,1959.2,691.8,21.35,67.7,1850.0,364.3,394.5,1257.6,1636.6,391.35,179.1,584.1,32.85,894.55,514.85,519.1,528.3,604.4,806.15
2022-08-30,9019.25,236.95,21.0,1034.15,1824.15,3194.35,842.15,863.9,751.5,7306.25,278.5,58.8,114.0,1248.9,1740.0,234.8,1067.2,4531.35,117.0,2295.2,1031.9,1486.1,74.3,49.15,161.0,2016.8,710.75,21.4,69.5,1915.45,368.25,391.6,1289.25,1645.45,394.4,182.05,587.25,32.9,922.2,531.25,522.0,551.8,600.55,809.65
2022-09-01,9020.3,237.2,20.9,1042.2,1819.1,3233.25,837.8,921.3,744.15,7181.3,278.55,60.15,113.55,1262.9,1767.15,230.3,1097.8,4565.85,118.75,2303.1,1031.35,1472.15,74.05,49.15,160.2,2038.35,707.05,21.7,71.65,1902.85,390.8,402.5,1287.2,1618.45,392.8,188.8,588.95,32.95,928.05,533.3,526.95,574.6,600.0,838.4
2022-09-02,8707.25,235.2,20.8,1031.6,1793.4,3355.8,851.95,918.6,750.2,7190.35,276.1,59.3,114.0,1248.5,1756.3,229.3,1059.05,4576.8,119.55,2369.5,1020.75,1485.5,76.4,48.55,158.0,2029.4,712.65,21.95,70.95,1918.85,388.55,397.5,1277.25,1666.1,394.55,188.1,593.05,32.8,932.5,536.7,524.0,575.95,594.05,833.7
2022-09-05,8872.85,236.45,22.75,1033.4,1790.95,3346.55,850.9,894.0,756.1,7196.2,283.85,60.5,113.55,1295.1,1790.3,231.6,1077.4,4577.45,123.55,2377.5,1015.05,1495.05,78.7,50.8,160.65,2019.9,710.9,22.1,70.1,1937.9,382.15,392.1,1272.0,1633.5,390.1,189.0,596.2,32.95,936.35,538.9,522.7,619.05,578.35,837.45
2022-09-06,8846.45,247.35,22.1,1093.75,1799.35,3435.8,850.35,887.25,750.0,7119.35,282.65,60.8,113.8,1324.5,1794.55,232.7,1065.7,4557.1,121.2,2394.4,1014.4,1489.35,77.5,49.9,159.4,2021.4,708.3,22.4,70.3,1915.7,378.15,380.0,1266.5,1611.75,388.2,183.95,596.7,32.9,950.25,537.8,519.8,598.45,565.25,818.25
2022-09-07,8813.2,246.95,23.35,1082.9,1817.15,3473.75,874.9,884.45,755.4,7166.5,284.05,62.1,114.05,1401.55,1838.35,238.85,1133.3,4426.3,118.75,2413.4,1027.6,1482.3,79.45,50.15,158.7,1977.7,706.45,22.75,70.8,1908.25,379.05,408.6,1273.0,1627.0,404.35,188.45,596.55,33.15,958.15,532.85,526.9,576.1,571.15,825.1
2022-09-08,8766.4,244.9,24.35,1098.25,1802.9,3462.8,885.05,887.15,779.75,7257.65,291.9,63.05,116.25,1420.65,1870.9,236.45,1177.25,4406.05,118.05,2421.8,1036.0,1497.6,80.15,51.1,160.0,1940.65,714.8,22.75,71.2,1930.05,384.7,432.6,1270.75,1613.95,399.3,181.25,600.3,33.6,963.2,544.65,525.3,592.85,575.25,819.1
2022-09-09,8816.8,242.35,24.0,1080.2,1754.3,3451.2,906.85,880.05,784.85,7180.9,293.5,64.2,115.1,1387.75,1920.1,237.6,1160.75,4386.1,119.55,2433.85,1047.2,1498.6,79.05,50.45,159.4,1933.3,711.8,22.85,72.4,1926.35,403.3,421.5,1266.45,1595.55,407.65,184.9,601.35,33.85,943.25,553.35,527.0,601.65,571.85,816.3
2022-09-12,8885.4,242.8,25.35,1067.1,1752.55,3463.8,938.5,890.05,801.0,7286.9,288.6,63.8,119.0,1396.85,1887.6,231.5,1133.8,4443.95,119.8,2614.0,1064.15,1493.55,77.9,50.9,163.1,1927.25,721.3,22.95,72.45,1924.0,412.55,428.9,1269.85,1644.05,400.0,185.4,603.4,34.0,949.75,554.9,525.75,604.45,569.5,825.5
